salesOrderDetailId,baseAmount,stateCode,baseAmountBase,description,requestDeliveryBy,salesOrderId,lineItemNumber,productId,quantity,ouMid,pricePerUnit,pricePerUnitBase,tax,taxBase
447,96,,498,"Unspecified disorder of synovium and tendon, lower leg",2018/05/19,747,126734,539,83,Luther the Geek,$993.26,$10.96,46,17
48,361,,397,"Staphylococcal arthritis, left hand",2017/03/10,349,352344,399,68,Tales from the Crypt Presents: Bordello of Blood,$638.56,$461.01,48,1
93,311,Languedoc-Roussillon,356,"Pnctr w fb of right great toe w/o damage to nail, init",2015/05/14,508,351156,776,41,Heaven Help Us,$994.25,$430.67,47,7
850,109,,14,28 weeks gestation of pregnancy,2016/05/18,588,288546,876,96,Big Hero 6,$573.08,$305.61,31,8
256,430,,64,"Underdosing of antirheumatics, NEC, init",2015/10/08,923,374465,394,4,Vai~E~Vem,$858.92,$339.14,44,24
483,340,,268,"Activity, oth involving dancing and other rhythmic movements",2018/02/23,160,337007,393,73,"3 Penny Opera, The (Threepenny Opera, The) (3 Groschen-Oper, Die)",$926.02,$51.51,48,1
223,363,,423,"Laceration of brachial artery, left side, subs encntr",2016/09/01,985,102192,884,11,TINY: A Story About Living Small,$616.50,$151.01,36,2
771,259,,138,"Drug-induced chronic gout, unspecified shoulder, with tophus",2018/02/24,804,267806,467,94,Three-Step Dance,$839.37,$347.88,47,15
706,493,Värmland,438,Mechanical complication of intraocular lens,2016/10/06,315,269657,954,46,Color Me Blood Red,$837.21,$205.98,36,23
954,448,,210,"Pathological fracture, unsp hand, subs for fx w routn heal",2015/05/11,933,481129,456,50,Think Like a Man,$520.22,$64.54,50,24
882,406,,115,"Displ subtrochnt fx l femur, subs for clos fx w routn heal",2015/09/11,298,222665,79,35,Mr. Lucky,$801.99,$385.75,47,6
731,183,,339,Person w feared hlth complaint in whom no diagnosis is made,2017/01/10,319,387105,970,90,Savior,$976.92,$414.15,34,7
190,390,,312,"Coma scale, best motor, localizes pain, in the field",2016/02/17,968,208792,480,53,Murder She Said,$954.03,$231.46,26,4
542,472,,174,"Underdosing of penicillins, initial encounter",2016/05/22,486,100910,521,47,The Real Glory,$875.75,$217.33,28,11
13,399,,109,"Nondisp oblique fx shaft of unsp femr, 7thP",2015/02/14,565,391652,150,76,"Quest for Fire (Guerre du feu, La)",$677.73,$444.12,28,20
827,50,,148,"Car driver injured in collision w car in traf, subs",2017/07/08,191,295100,297,83,Hesher,$818.74,$169.16,46,9
26,484,,332,"Pre-existing type 2 diabetes, in pregnancy, first trimester",2018/07/16,906,404301,11,32,"Lesson in Love, A (En lektion i kärlek)",$691.58,$462.75,27,2
27,309,,112,"Corrosions of left ear drum, initial encounter",2016/09/17,33,160527,780,14,Club Dread,$910.11,$425.49,38,9
182,462,,338,Congenital renal artery stenosis,2017/07/16,156,261933,339,16,Leprechaun 2,$918.09,$378.48,26,6
829,60,,185,"Stable burst fx unsp lum vertebra, subs for fx w delay heal",2016/03/16,239,127990,986,65,"Corridor, The",$836.02,$128.89,45,16
369,166,,269,"Toxic effect of unsp inorganic substance, self-harm",2017/08/01,111,193747,227,87,"Most Beautiful, The (Ichiban utsukushiku)",$858.28,$105.70,35,22
844,448,Porto,21,"Unsp injury of musc/fasc/tend long hd bicep, right arm, init",2016/10/05,498,478321,243,97,Conan the Destroyer,$685.93,$315.98,44,10
832,121,,472,"External constriction of right index finger, sequela",2015/08/27,928,408493,17,4,Blondie on a Budget,$587.55,$129.03,48,20
899,248,,432,"Unspecified superficial injury of right forearm, sequela",2017/09/05,316,280425,703,74,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),$971.39,$490.01,27,24
965,476,Santarém,169,"Corrosion of unspecified degree of left forearm, sequela",2017/04/29,322,491448,119,69,Jim Gaffigan: Obsessed,$954.02,$90.19,31,23
301,242,,490,Oth symptoms and signs involving the dgstv sys and abdomen,2015/12/14,586,403304,261,49,Blazing Guns,$863.14,$441.46,39,22
867,496,,364,"Unsp fx head of right femur, init for opn fx type 3A/B/C",2016/11/05,980,260631,7,21,By the Sword,$714.41,$72.35,32,13
842,38,,244,Cntct w and expsr to intestnl infct dis d/t E coli (E. coli),2016/05/17,722,201913,737,78,Paris by Night,$741.35,$90.51,26,2
97,473,Québec,429,"Oth nondisp fx of upper end r humer, subs for fx w nonunion",2015/08/01,97,172436,624,85,Lasa y Zabala,$795.79,$27.48,30,1
190,437,,348,"Drown due to (nonpowered) inflatbl crft overturning, sequela",2017/05/13,640,440438,673,61,Emmanuelle 2,$682.73,$477.17,27,4
861,443,,290,"Sltr-haris Type I physeal fx unspecified metatarsal, 7thP",2015/10/02,272,133693,974,69,Survival Island (Three),$604.98,$79.09,42,6
725,258,,262,"Oth superficial bite of left front wall of thorax, subs",2015/11/06,102,298892,756,18,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre),$967.55,$156.52,32,17
978,453,,460,Discordant atrioventricular connection,2018/05/27,572,334703,309,37,"Thaw, The",$702.26,$60.74,44,16
594,143,,101,Central European tick-borne encephalitis,2018/07/20,291,482330,683,83,Butterfly Kiss,$665.02,$83.07,37,2
817,377,,142,Athscl nonbiological bypass of the right leg w ulceration,2017/08/04,593,261623,804,49,Blood and Bone,$701.99,$428.41,25,3
108,98,,266,"Type III traum spondylolysis of sixth cervcal vert, 7thB",2017/11/14,561,212943,91,96,Amor?,$508.12,$16.65,36,12
134,126,,328,"Osteophyte, hip",2017/09/20,3,119091,541,10,"Rise & Fall of ECW, The",$511.26,$41.03,31,4
35,68,Liguria,294,"Disorder of amnio fluid and membrns, unsp, second tri, oth",2017/10/24,756,317995,754,58,Campus Radio,$693.49,$405.43,25,8
122,199,,362,"Maternal care for oth rhesus isoimmun, first trimester, unsp",2015/05/24,729,178273,29,1,"Fugitive, The",$984.28,$17.92,38,25
850,178,,171,"Driver of pk-up/van inj in clsn w rail trn/veh nontraf, init",2016/07/02,358,378737,438,42,Papadopoulos & Sons,$843.80,$251.53,26,19
101,325,Uppsala,14,"Open bite of left lesser toe(s) w/o damage to nail, subs",2017/01/19,25,101038,561,13,Thor: Tales of Asgard,$635.02,$445.99,27,19
267,247,,432,"Milt op w unintent restrict of air/airwy, civilian, subs",2017/10/25,995,472405,528,41,Young People,$919.88,$310.51,37,23
183,271,,298,"Type 2 diabetes mellitus with diabetic neuropathy, unsp",2017/08/04,100,297816,677,16,Tokyo Fist (Tokyo ken),$576.14,$199.81,25,24
117,189,Västmanland,155,"Poisn by insulin and oral hypoglycemic drugs, slf-hrm, init",2016/09/21,337,427173,706,91,Stargate: Continuum,$650.24,$114.28,41,25
381,118,,443,"Burkitt lymphoma, intrapelvic lymph nodes",2016/08/27,516,457928,153,3,Imagine That,$763.81,$238.83,30,1
676,137,,158,"Contus/lac/hem crblm w LOC of 30 minutes or less, subs",2015/05/07,535,345855,952,50,Hot Shots! Part Deux,$840.41,$258.50,28,19
471,138,,170,"Unspecified open wound, unspecified lower leg, init encntr",2018/07/06,510,344863,979,94,The Fighting 69th,$860.07,$81.15,31,11
355,107,,385,Person injured in oth transport accidents involving non-mv,2018/02/14,384,438396,145,98,Class of 1984,$940.41,$284.86,38,21
233,83,,286,Alternating exotropia with A pattern,2017/10/31,432,226556,845,42,Midnight Chronicles,$823.22,$487.04,42,17
480,406,Sinaloa,459,Unsp focal TBI w LOC w death due to oth cause bf consc,2016/04/15,350,340230,546,53,Orphans of the Storm,$642.00,$392.00,49,23
589,208,,394,"Sprain of unsp cruciate ligament of left knee, init encntr",2015/08/11,703,249566,14,95,Red Cliff (Chi bi),$716.48,$402.52,30,24
473,359,,65,"Pathological fracture in other disease, hip, unsp, sequela",2015/07/18,910,263791,126,65,You Don't Know Jack,$535.20,$223.78,39,3
763,428,,437,"Thrombosis due to nervous system prosth dev/grft, init",2015/02/17,701,169771,693,52,"Hangover Part III, The",$547.44,$218.55,44,25
214,319,,331,"Strain of musc/fasc/tend at thigh level, right thigh",2016/06/02,376,219074,980,13,Ocean's Eleven (a.k.a. Ocean's 11),$675.30,$256.84,44,13
257,479,,288,"Unsp subluxation of left sternoclavicular joint, subs encntr",2015/05/30,580,106430,956,27,Shadow of the Thin Man,$571.52,$264.49,26,6
267,216,,161,"War op involving oth conventl warfare, civilian, init",2015/04/17,332,417619,110,52,Over the Hedge,$800.55,$363.09,26,12
566,448,,25,"Convulsions, not elsewhere classified",2018/06/11,407,345640,426,49,Good News,$995.35,$440.92,39,3
995,43,,122,Penicillins,2015/11/03,554,354171,280,26,Monkey Business,$890.36,$360.42,45,20
613,267,,225,"Legal intervnt w injury by handgun, suspect injured, init",2017/07/08,273,265056,936,60,"Birth of a Nation, The",$931.53,$335.80,36,4
365,257,,296,Open wound of anus,2015/03/18,598,230442,876,2,"My Mother's Castle (Château de ma mère, Le)",$571.34,$390.53,49,25
159,265,,6,Burn of first degree of upper back,2015/05/12,587,460612,767,45,Superbad,$522.25,$482.06,27,3
911,244,,188,"Inferior dislocation of left humerus, initial encounter",2018/04/07,698,342344,60,79,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The)",$638.01,$456.86,27,20
661,213,Stockholm,181,"Toxic effect of carb monx from oth source, self-harm, subs",2016/10/13,723,362974,866,35,"Naked Jungle, The",$797.43,$20.32,44,24
382,254,,498,"Pathological fracture, unsp site, init encntr for fracture",2017/08/10,220,199366,766,12,Kill Buljo: The Movie,$915.89,$411.46,42,17
547,155,,266,"Smith's fracture of r radius, subs for clos fx w delay heal",2015/08/28,252,363242,744,25,Richard III,$771.10,$431.80,41,13
342,448,,336,Poisoning by and adverse effect of saline and osmotic laxtv,2017/12/08,477,224008,441,49,For a Few Dollars More (Per qualche dollaro in più),$980.22,$447.80,50,21
17,121,,388,Cellulitis of left orbit,2015/02/04,310,392549,431,89,"Hi, Mom!",$891.05,$405.99,36,24
169,311,Kentucky,104,"Bitten by other hoof stock, initial encounter",2016/07/22,922,221129,648,23,DeadHeads,$957.00,$318.85,31,18
305,222,,432,Toxic effect of contact with unspecified venomous animal,2015/09/11,89,225970,178,85,Gregoire Moulin vs. Humanity (Grégoire Moulin contre l'humanité),$709.79,$394.02,34,4
413,428,Rhône-Alpes,35,"Laceration of ulnar artery at forearm level, left arm, init",2016/10/02,822,457600,182,70,Shooting Gallery,$650.99,$312.35,29,8
124,71,,379,Obstetrical tetanus,2016/06/26,889,417963,206,78,Sherlock Holmes: The Woman in Green,$574.72,$380.82,29,8
336,255,,325,"Bent bone of left radius, init for opn fx type 3A/B/C",2015/08/06,778,319178,775,100,Before the Fall (NaPolA - Elite für den Führer),$801.83,$298.37,45,16
92,457,,50,"Complete traum amp at lev betw elbow and wrist, r arm, init",2016/07/11,830,119877,678,75,"Happiness Is a Warm Blanket, Charlie Brown",$777.18,$434.65,36,4
992,397,Västra Götaland,39,"Obst labor due to incmpl rotation of fetal head, fetus 2",2017/05/11,677,497055,729,47,Frozen River,$886.81,$171.65,27,6
596,309,,395,"Asslt by strike agnst or bumped into by another person, subs",2018/08/07,863,136653,962,5,"Painting, The (Tableau, Le)",$948.66,$242.62,41,2
702,339,,164,Saddle embolus of pulmonary artery with acute cor pulmonale,2015/01/31,154,165674,988,4,Battle Royale (Batoru rowaiaru),$541.39,$331.32,25,2
197,76,Île-de-France,216,"Inj r int crtd,intcr w LOC w dth d/t oth cause bf consc,init",2017/03/22,436,222790,742,90,"Big Squeeze, The",$819.74,$205.80,49,10
791,485,,370,"Bent bone of left ulna, init encntr for closed fracture",2015/11/13,832,154780,700,26,"Babymakers, The",$844.48,$453.37,44,7
461,15,,420,"Unspecified fracture of shaft of humerus, left arm, sequela",2015/06/24,597,208492,726,43,Shaolin Temple 3: Martial Arts of Shaolin (Nan bei Shao Lin) (Martial Arts of Shaolin),$857.94,$68.32,43,20
974,360,Provincie Flevoland,453,"Contusion of lung, unspecified, sequela",2017/06/21,827,431782,373,27,"Cool, Dry Place, A",$997.52,$290.54,40,1
699,127,Île-de-France,60,"Displ transverse fx shaft of l rad, 7thM",2017/07/10,53,417879,734,20,Isadora,$840.82,$344.67,30,10
324,375,,90,"Superficial frostbite of unsp knee and lower leg, subs",2016/02/02,789,335035,348,21,Pendulum,$624.30,$280.64,33,16
930,247,,294,Other specified injury of inferior mesenteric vein,2017/07/09,206,144115,152,61,"Trial of the Incredible Hulk, The",$655.83,$268.44,30,8
451,420,,389,"Inhalation of hot air and gases, subsequent encounter",2017/03/05,746,279093,414,37,Semi-Tough,$853.14,$88.29,43,7
718,68,,338,Other disorders of puberty,2017/11/20,706,362897,670,57,Beauty and the Beast,$873.01,$174.00,30,17
705,174,,185,"Nondisp longitud fx l patella, 7thE",2018/04/21,889,227310,167,37,How to Beat the High Cost of Living,$890.54,$307.41,26,13
562,469,,440,"Poisoning by unsp psychotropic drug, intentional self-harm",2017/01/30,317,427768,325,25,"Woman in the Window, The",$936.81,$93.78,44,10
236,433,,235,"Nondisp seg fx shaft of l femr, 7thQ",2016/10/23,824,401297,34,10,"Reluctant Saint, The",$619.63,$323.66,49,23
103,429,,419,Anaphylactic reaction due to serum,2015/07/02,491,489161,860,34,Seven (a.k.a. Se7en),$910.25,$493.45,44,15
28,340,,485,"Strain long flexor musc/fasc/tend r thm at wrs/hnd lv, subs",2016/02/20,222,427384,501,45,360,$908.85,$243.88,29,18
371,237,,382,"Poisoning by tricyclic antidepressants, accidental, init",2016/05/30,281,470707,941,88,Ellie Parker,$783.29,$144.61,31,24
962,290,,131,"Displaced spiral fracture of shaft of radius, right arm",2015/11/14,63,110983,762,24,Park Row,$925.24,$194.40,34,4
59,91,Poitou-Charentes,280,Unspecified injury of eye and orbit,2018/09/04,775,254433,707,81,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César),$742.66,$222.90,38,5
412,462,,336,Laceration of other blood vessels at forearm level,2016/11/18,377,147751,571,68,Boys Life 2,$534.56,$194.16,26,16
972,328,,193,"Unsp fx r low leg, subs for opn fx type 3A/B/C w routn heal",2016/12/22,951,271664,653,28,Lost in Translation,$804.88,$375.45,26,17
496,423,,12,"Milt op w dest arcrft due to clsn w oth aircraft, milt, subs",2015/08/02,814,148405,637,97,Bab'Aziz -The Prince Who Contemplated His Soul,$851.81,$96.48,31,18
629,317,,119,Sprain of anterior cruciate ligament of right knee,2015/09/08,859,303728,470,22,Around the Block,$683.90,$110.33,30,2
362,55,,492,"Nondisp fx of post column of r acetab, 7thD",2017/09/29,872,280679,837,79,Ice Castles,$954.60,$317.36,35,5
295,53,,381,"Toxic effect of strychnine and its salts, assault, sequela",2017/12/23,154,242382,836,35,"Moustache, La",$718.96,$285.92,26,5
766,255,,237,"Injury of oculomotor nerve, left side, subsequent encounter",2018/04/19,175,296974,670,16,Dodsworth,$714.68,$410.78,45,19
266,109,,291,Corrosions of unspecified ear drum,2016/09/22,326,250667,86,82,"Breaks, The",$656.61,$489.89,44,23
477,451,,6,"War op w explosn of sea-based artlry shell, civilian, init",2015/07/27,280,187821,169,53,Life Is Sweet,$618.63,$229.92,42,25
687,166,,350,Sprain of ligaments of thoracic spine,2017/04/19,160,277282,886,54,Bridget Jones's Diary,$601.47,$55.41,39,21
399,458,,428,Accidental pnctr & lac of a dgstv sys org dur dgstv sys proc,2017/05/13,118,376470,925,78,Revolver,$950.38,$127.23,49,9
471,214,,264,Other nondisplaced fracture of upper end of left humerus,2015/12/11,431,243178,10,72,Sex Positive,$917.97,$372.31,30,8
33,455,California,204,"Fracture of ramus of mandible, unspecified side, sequela",2016/08/01,901,394744,735,77,Terumae romae (Thermae Romae),$897.77,$216.10,29,6
828,297,,423,Renal failure following ectopic and molar pregnancy,2018/05/16,937,387399,177,26,Deadly Prey,$659.39,$13.10,30,21
998,257,,150,"Nondisp spiral fx shaft of l femr, 7thK",2015/05/10,110,315592,458,64,Nicht mein Tag,$640.38,$231.96,39,22
561,193,,19,Encounter for attn to oth artif openings of digestive tract,2015/07/14,265,265599,473,20,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders",$947.60,$195.21,42,12
870,127,,178,Injury of nerve root of sacral spine,2017/08/06,637,233370,817,70,Jackpot 2,$532.27,$406.67,31,24
681,492,,228,Amniotic fluid embolism in childbirth,2016/01/03,319,268935,799,22,Best of the Best 3: No Turning Back,$988.70,$106.05,42,15
831,211,,93,Multiple defects of retina without detachment,2017/05/26,380,494813,616,22,Bullets Over Broadway,$529.09,$14.35,40,4
949,369,Hajdú-Bihar,150,"Acquired clawfoot, right foot",2016/06/07,359,482932,284,80,Moulin Rouge,$731.32,$40.54,33,5
52,417,,247,Car occupant injured in collision w statnry object,2017/12/21,625,457863,316,44,Casey Jones,$560.07,$441.46,32,3
741,149,,8,Type 2 diabetes mellitus w oth diabetic kidney complication,2018/05/09,675,328686,377,50,House IV,$812.81,$394.41,50,2
42,483,,412,Strain of long flexor musc/fasc/tend l thm at wrs/hnd lv,2017/12/10,591,185315,96,45,To Mars by A-Bomb: The Secret History of Project Orion,$696.77,$282.03,31,25
636,51,,269,"Toxic effect of contact w venomous marine plant, self-harm",2016/07/28,439,339167,798,19,"Split, The",$871.79,$48.08,44,15
873,391,,394,"Nondisp avulsion fx unsp ischium, subs for fx w routn heal",2015/07/07,883,452570,613,43,Mad Monster Party?,$786.92,$453.95,35,20
344,258,,35,Other asthma,2015/06/06,860,327923,414,62,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai),$937.39,$267.20,28,23
395,11,Poitou-Charentes,467,Maternal care for other fetal problems,2016/02/12,669,421561,51,82,At Land,$880.44,$484.74,48,24
411,65,,238,"Displ oblique fx shaft of unsp fibula, 7thF",2018/07/14,654,103032,822,96,"Guide to Recognizing Your Saints, A",$924.57,$18.14,39,19
13,287,,174,Pityriasis alba,2016/09/12,487,346914,623,68,"Dinner Guest, The (L'invité)",$637.41,$12.45,26,24
630,383,,270,Salter-Harris Type IV physeal fracture of right calcaneus,2015/01/27,94,180631,506,16,Field of Dreams,$719.71,$3.84,39,17
652,387,,354,"Osteonecrosis due to previous trauma, left hand",2018/08/09,484,264095,513,24,"Quiller Memorandum, The",$745.45,$304.36,47,13
995,135,,94,"Chronic angle-closure glaucoma, unsp eye, stage unspecified",2017/12/18,240,321407,663,48,French Twist (Gazon maudit),$616.82,$180.83,45,6
212,107,,231,"Displ spiral fx shaft of ulna, unsp arm, 7thQ",2016/03/15,245,206188,481,97,Hard Core Logo,$563.38,$355.03,25,3
929,442,,357,Generalized abdominal rigidity,2016/07/05,569,188651,230,67,Family Plot,$952.16,$14.04,42,14
739,51,,194,"Mech compl of int fix of left humerus, sequela",2018/07/23,581,498815,767,32,On the Occasion of Remembering the Turning Gate (Saenghwalui balgyeon),$648.59,$297.09,34,21
104,210,,460,"Underdosing of other antidepressants, subsequent encounter",2018/06/30,345,456741,670,36,Gigante,$890.56,$215.99,46,3
119,212,,51,"Contusion of unspecified part of colon, initial encounter",2015/11/06,336,170022,699,29,Already Dead,$839.27,$215.02,26,3
602,319,,180,"Unsp open wound of right ring finger w damage to nail, init",2015/08/09,412,255971,720,57,Bridegroom,$806.31,$486.08,44,1
572,403,,92,"Oth fx left patella, subs for opn fx type I/2 w nonunion",2017/08/23,364,470431,703,25,"Sweeney, The",$966.59,$195.73,38,8
499,413,,352,"Sltr-haris Type IV physeal fx phalanx of left toe, init",2016/12/22,493,298603,186,77,Everything Will Be Fine,$739.33,$329.54,35,17
141,374,,454,"Disp fx of less trochanter of l femr, 7thE",2018/05/27,570,431306,209,83,King Boxer: Five Fingers of Death (Tian xia di yi quan),$700.16,$244.12,49,5
983,155,Porto,340,"Burn of right eyelid and periocular area, subs encntr",2017/12/08,470,226288,351,19,Oranges and Sunshine,$910.04,$397.04,41,12
378,340,,334,"Drusen of optic disc, right eye",2015/02/18,117,435967,681,48,Tapia,$760.47,$448.87,44,7
116,158,Porto,116,Posterior synechiae (iris),2017/10/05,355,248183,622,9,Rage,$773.76,$159.95,31,11
571,375,,185,"Prem separtn of placenta w dissem intravasc coag, unsp tri",2015/12/14,762,287365,631,82,"Angélique, marquise des anges",$683.17,$46.29,45,21
470,9,,187,"Unspecified open wound, right lower leg, sequela",2015/08/11,726,149000,355,46,Sissi: The Young Empress (Sissi - Die Junge Kaiserin),$794.58,$116.37,36,12
336,239,,268,"Unsp foreign body in trachea causing oth injury, init encntr",2015/02/27,349,151445,821,3,"Edukators, The (Die Fetten Jahre sind vorbei)",$631.44,$280.07,45,10
835,480,,256,"Inj intercostal blood vessels, right side, subs encntr",2016/04/29,439,478446,686,29,Best in Show,$707.16,$27.35,44,19
977,377,,208,"Other migraine, not intractable, with status migrainosus",2015/12/22,661,405960,616,51,Zhou Yu's Train (Zhou Yu de huo che),$958.48,$479.77,39,6
595,137,,453,"Insect bite (nonvenomous), right great toe, init encntr",2017/07/17,42,136832,622,60,Return,$699.01,$105.01,37,2
424,171,Braga,324,Contusion of left ring finger without damage to nail,2018/01/14,530,186660,862,26,Rocky V,$800.67,$450.60,46,5
170,236,,75,Other specified juvenile osteochondrosis,2015/03/15,715,180418,338,32,People on Sunday (Menschen am Sonntag),$736.31,$32.93,40,23
508,412,,167,Abrasion of upper arm,2016/09/12,171,431176,494,41,Peep World,$840.89,$480.69,33,14
885,247,,470,"Ischemic optic neuropathy, right eye",2015/12/04,820,264450,583,45,Day for Night (La Nuit Américaine),$744.16,$175.02,35,5
638,3,,464,Barrett's esophagus with high grade dysplasia,2017/05/20,764,219061,831,4,À nous la liberté (Freedom for Us),$923.82,$189.48,37,25
507,347,,193,War operations involving fragments from munitions,2015/12/05,813,422489,963,75,"Story of the Late Chrysanthemums, The (Zangiku monogatari)",$768.06,$361.39,38,18
897,386,,395,"Disp fx of trapezoid, right wrist, init for clos fx",2017/01/07,802,406277,626,71,"Man with Bogart's Face, The",$993.13,$458.53,28,22
174,352,Stockholm,460,"Displ transverse fx shaft of l rad, 7thK",2016/10/15,531,235042,27,32,Penda's Fen,$739.01,$161.06,39,16
51,30,,348,"Breakdown of intraperitoneal dialysis catheter, subs",2018/06/08,847,262772,160,7,Dimples,$667.68,$40.80,37,7
853,96,,404,"Nondisplaced oblique fracture of shaft of humerus, left arm",2015/07/21,496,328653,503,56,Empty Nest (El nido vacío),$605.93,$32.04,40,9
731,140,,472,Sltr-haris Type IV physeal fx lower end of left femur,2015/07/08,284,183596,841,65,Uptown Girls,$968.05,$373.10,27,11
141,6,,59,"Disorders of muscle in diseases classified elsewhere, hand",2017/08/02,884,493735,322,30,Divine Secrets of the Ya-Ya Sisterhood,$904.52,$210.85,25,20
496,312,Norrbotten,397,"Poisoning by androgens and anabolic congeners, assault, init",2016/08/08,666,251654,259,52,My First Mister,$518.83,$47.90,25,8
171,331,,431,"Unsp fracture of shaft of left tibia, init for clos fx",2016/06/09,793,496507,910,90,Heavens Fall,$811.60,$431.61,38,6
539,177,,132,Arnold-Chiari syndrome with hydrocephalus,2017/09/01,391,367442,790,16,"Red Baron, The (Der rote Baron)",$943.41,$265.76,40,17
746,175,,321,"Intraop hemor/hemtom of eye and adnexa comp an opth proc, bi",2015/01/08,16,121830,471,69,Digimon: The Movie,$553.22,$200.15,32,6
414,214,,189,Displaced fracture of posterior process of left talus,2015/05/29,677,122452,439,15,Beauty and the Beast (La belle et la bête),$968.35,$188.51,46,25
623,471,,144,"Intentional self-harm by paintball gun, initial encounter",2016/03/16,462,302482,732,5,Simon of the Desert (Simón del desierto),$526.84,$190.70,47,18
596,354,Saskatchewan,343,Displaced unsp condyle fracture of lower end of unsp femur,2015/05/19,974,439232,713,25,Guter Junge,$980.16,$158.44,31,17
209,262,,131,"Delayed hemolytic transfs react, unsp incompat, sequela",2015/07/19,952,153882,175,64,"Parent Trap, The",$538.18,$281.27,27,13
886,72,,354,Other corneal scars and opacities,2015/04/30,321,287758,207,27,Missing in Action 2: The Beginning,$793.05,$16.20,35,8
165,89,,452,Hyp hrt & chr kdny dis w hrt fail and w stg 5 chr kdny/ESRD,2015/02/25,907,428076,700,27,Deceiver,$830.02,$74.98,31,20
382,249,,110,"Cont preg aft elctv fetl rdct of 1 fts or more,unsp tri,fts5",2018/09/08,208,199867,243,70,"Joker Is Wild, The (All the Way)",$841.19,$64.13,28,8
585,264,,434,"Disp fx of nk of r rad, 7thF",2015/09/15,836,412734,657,56,"Hireling, The",$763.35,$278.79,41,2
71,282,,447,Fracture of lower epiphysis (separation) of femur,2015/08/05,63,494315,599,35,"Prowler, The",$853.03,$133.61,26,20
237,171,,32,"Dislocation of distal end of left ulna, subsequent encounter",2015/01/15,566,123440,294,91,Tarzan the Fearless,$998.86,$162.99,50,15
921,393,,174,"Disruption of wound, unspecified",2015/01/01,171,177837,933,85,"Ideal Husband, An",$696.51,$434.76,36,12
271,97,,488,"Nondisp fx of dist phalanx of l rng fngr, 7thG",2017/12/12,563,263901,348,24,Getting to Know You,$690.35,$58.82,42,10
249,479,,86,"Nondisp spiral fx shaft of rad, r arm, 7thR",2016/03/07,745,145023,209,17,American Boy: A Profile of: Steven Prince,$828.12,$198.84,39,16
993,437,,7,"Toxic effect of oth gases, fumes and vapors, assault, init",2015/11/07,49,429175,412,24,"Deep Blue Sea, The",$632.94,$286.83,29,17
641,255,,133,"Nondisp assoc transv/post fx unsp acetab, 7thG",2015/07/30,138,471805,927,68,PTU,$729.93,$123.29,42,18
180,225,Setúbal,231,"Contusion of esophagus (thoracic part), subsequent encounter",2016/08/20,573,176641,799,71,"Walk on the Moon, A",$765.19,$461.97,41,16
448,271,,115,Adverse effect of stimulant laxatives,2016/11/09,246,494501,70,9,Sweet Sixteen,$679.30,$262.95,35,5
675,249,,181,"Disp fx of epiphy (separation) (upper) of r femr, 7thH",2016/11/05,927,454326,408,60,"All the Way Boys (Più forte, ragazzi!)",$510.19,$496.20,30,10
274,411,Västernorrland,156,"Other superficial bite of left index finger, subs encntr",2015/10/11,440,440680,567,74,Bloody Sunday,$706.54,$105.23,50,23
690,106,Cataluna,149,"Toxic effect of rodenticides, accidental (unintentional)",2018/04/11,459,297501,680,89,Scandal Sheet,$521.06,$304.03,43,15
529,450,,145,"Disp fx of greater trochanter of unsp femr, 7thN",2016/06/25,535,449838,306,94,"Last Man on Earth, The (Ultimo uomo della Terra, L')",$938.11,$166.18,29,3
161,387,,57,"Nondisp fx of lateral condyle of unsp tibia, 7thB",2016/02/24,749,143397,265,48,Cirque du Soleil: Worlds Away,$909.35,$491.11,29,10
965,197,,446,Inj flexor musc/fasc/tend and unsp finger at wrs/hnd lv,2017/07/27,589,473741,986,65,Quackser Fortune Has a Cousin in the Bronx,$633.27,$446.72,33,15
853,448,,158,"Unsp fx fifth MC bone, left hand, subs for fx w nonunion",2016/04/14,21,398101,685,57,Them!,$750.53,$184.30,32,23
30,10,,381,"Disp fx of medial phalanx of finger, subs for fx w nonunion",2018/06/03,729,224173,291,76,Radio Days,$875.34,$382.43,44,9
997,353,,83,"Displ bimalleol fx unsp low leg, 7thQ",2018/08/16,424,338915,409,82,Spy Kids,$892.45,$271.75,33,23
927,55,,200,"Drown due to fall/jump fr crushed merchant ship, init",2016/11/29,713,226008,352,33,"Last Call, The (Tercera Llamada)",$556.09,$109.88,48,10
74,410,,19,"Nondisp fx of nk of scapula, r shldr, subs for fx w malunion",2018/06/08,640,406560,652,70,Passion Play,$732.42,$38.00,25,10
292,394,,405,Pyrexia of unknown origin following delivery,2017/09/11,157,458476,112,71,Scanners,$824.58,$289.76,37,11
457,427,,71,"Torus fx lower end of l humerus, subs for fx w nonunion",2018/05/30,376,428491,163,29,Shadow Boxers,$754.15,$463.15,44,19
